Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT4,PM10,07/09/2015 08:00,52.00000,ug/m3,R
CT4,PM10,07/09/2015 09:00,50.00000,ug/m3,R
CT4,PM10,07/09/2015 10:00,50.00000,ug/m3,R
CT4,PM10,07/09/2015 11:00,38.00000,ug/m3,R
CT4,PM10,07/09/2015 12:00,41.00000,ug/m3,R
CT4,PM10,07/09/2015 13:00,42.00000,ug/m3,R
CT4,PM10,07/09/2015 14:00,37.00000,ug/m3,R
CT4,PM10,07/09/2015 15:00,37.00000,ug/m3,R
CT4,PM10,07/09/2015 16:00,35.00000,ug/m3,R
CT4,PM10,07/09/2015 17:00,35.00000,ug/m3,R
CT4,PM10,07/09/2015 18:00,38.00000,ug/m3,R
CT4,PM10,07/09/2015 19:00,32.00000,ug/m3,R
CT4,PM10,07/09/2015 20:00,26.00000,ug/m3,R
CT4,PM10,07/09/2015 21:00,35.00000,ug/m3,R
CT4,PM10,07/09/2015 22:00,21.00000,ug/m3,R
CT4,PM10,07/09/2015 23:00,16.00000,ug/m3,R
CT4,PM10,08/09/2015 00:00,12.00000,ug/m3,R
CT4,PM10,08/09/2015 01:00,11.00000,ug/m3,R
CT4,PM10,08/09/2015 02:00,15.00000,ug/m3,R
CT4,PM10,08/09/2015 03:00,14.00000,ug/m3,R
CT4,PM10,08/09/2015 04:00,19.00000,ug/m3,R
CT4,PM10,08/09/2015 05:00,22.00000,ug/m3,R
CT4,PM10,08/09/2015 06:00,30.00000,ug/m3,R
CT4,PM10,08/09/2015 07:00,48.00000,ug/m3,R
CT4,PM10,08/09/2015 08:00,49.00000,ug/m3,R
CT4,PM10,08/09/2015 09:00,39.00000,ug/m3,R
CT4,PM10,08/09/2015 10:00,47.00000,ug/m3,R
CT4,PM10,08/09/2015 11:00,49.00000,ug/m3,R
CT4,PM10,08/09/2015 12:00,41.00000,ug/m3,R
CT4,PM10,08/09/2015 13:00,42.00000,ug/m3,R
CT4,PM10,08/09/2015 14:00,41.00000,ug/m3,R
CT4,PM10,08/09/2015 15:00,26.00000,ug/m3,R
CT4,PM10,08/09/2015 16:00,48.00000,ug/m3,R
CT4,PM10,08/09/2015 17:00,36.00000,ug/m3,R
CT4,PM10,08/09/2015 18:00,26.00000,ug/m3,R
CT4,PM10,08/09/2015 19:00,32.00000,ug/m3,R
CT4,PM10,08/09/2015 20:00,36.00000,ug/m3,R
CT4,PM10,08/09/2015 21:00,32.00000,ug/m3,R
CT4,PM10,08/09/2015 22:00,24.00000,ug/m3,R
CT4,PM10,08/09/2015 23:00,16.00000,ug/m3,R
CT4,PM10,09/09/2015 00:00,13.00000,ug/m3,R
CT4,PM10,09/09/2015 01:00,12.00000,ug/m3,R
CT4,PM10,09/09/2015 02:00,9.00000,ug/m3,R
CT4,PM10,09/09/2015 03:00,9.00000,ug/m3,R
CT4,PM10,09/09/2015 04:00,12.00000,ug/m3,R
CT4,PM10,09/09/2015 05:00,25.00000,ug/m3,R
CT4,PM10,09/09/2015 06:00,45.00000,ug/m3,R
CT4,PM10,09/09/2015 07:00,46.00000,ug/m3,R
CT4,PM10,09/09/2015 08:00,33.00000,ug/m3,R
CT4,PM10,09/09/2015 09:00,30.00000,ug/m3,R
CT4,PM10,09/09/2015 10:00,35.00000,ug/m3,R
CT4,PM10,09/09/2015 11:00,25.00000,ug/m3,R
CT4,PM10,09/09/2015 12:00,20.00000,ug/m3,R
CT4,PM10,09/09/2015 13:00,23.00000,ug/m3,R
CT4,PM10,09/09/2015 14:00,26.00000,ug/m3,R
CT4,PM10,09/09/2015 15:00,26.00000,ug/m3,R
CT4,PM10,09/09/2015 16:00,16.00000,ug/m3,R
CT4,PM10,09/09/2015 17:00,,ug/m3,R
CT4,PM10,09/09/2015 18:00,17.00000,ug/m3,R
CT4,PM10,09/09/2015 19:00,25.00000,ug/m3,R
CT4,PM10,09/09/2015 20:00,29.00000,ug/m3,R
CT4,PM10,09/09/2015 21:00,46.00000,ug/m3,R
CT4,PM10,09/09/2015 22:00,46.00000,ug/m3,R
CT4,PM10,09/09/2015 23:00,46.00000,ug/m3,R
CT4,PM10,10/09/2015 00:00,25.00000,ug/m3,R
CT4,PM10,10/09/2015 01:00,22.00000,ug/m3,R
CT4,PM10,10/09/2015 02:00,23.00000,ug/m3,R
CT4,PM10,10/09/2015 03:00,23.00000,ug/m3,R
CT4,PM10,10/09/2015 04:00,25.00000,ug/m3,R
CT4,PM10,10/09/2015 05:00,48.00000,ug/m3,R
CT4,PM10,10/09/2015 06:00,51.00000,ug/m3,R
CT4,PM10,10/09/2015 07:00,57.00000,ug/m3,R
CT4,PM10,10/09/2015 08:00,49.00000,ug/m3,R
CT4,PM10,10/09/2015 09:00,34.00000,ug/m3,R
CT4,PM10,10/09/2015 10:00,26.00000,ug/m3,R
CT4,PM10,10/09/2015 11:00,26.00000,ug/m3,R
CT4,PM10,10/09/2015 12:00,27.00000,ug/m3,R
CT4,PM10,10/09/2015 13:00,23.00000,ug/m3,R
CT4,PM10,10/09/2015 14:00,27.00000,ug/m3,R
CT4,PM10,10/09/2015 15:00,24.00000,ug/m3,R
CT4,PM10,10/09/2015 16:00,27.00000,ug/m3,R
CT4,PM10,10/09/2015 17:00,29.00000,ug/m3,R
CT4,PM10,10/09/2015 18:00,31.00000,ug/m3,R
CT4,PM10,10/09/2015 19:00,37.00000,ug/m3,R
CT4,PM10,10/09/2015 20:00,33.00000,ug/m3,R
CT4,PM10,10/09/2015 21:00,42.00000,ug/m3,R
CT4,PM10,10/09/2015 22:00,39.00000,ug/m3,R
CT4,PM10,10/09/2015 23:00,33.00000,ug/m3,R
CT4,PM10,11/09/2015 00:00,29.00000,ug/m3,R
CT4,PM10,11/09/2015 01:00,24.00000,ug/m3,R
CT4,PM10,11/09/2015 02:00,21.00000,ug/m3,R
CT4,PM10,11/09/2015 03:00,22.00000,ug/m3,R
CT4,PM10,11/09/2015 04:00,25.00000,ug/m3,R
CT4,PM10,11/09/2015 05:00,25.00000,ug/m3,R
CT4,PM10,11/09/2015 06:00,32.00000,ug/m3,R
CT4,PM10,11/09/2015 07:00,37.00000,ug/m3,R
CT4,PM10,11/09/2015 08:00,47.00000,ug/m3,R
CT4,PM10,11/09/2015 09:00,28.00000,ug/m3,R
CT4,PM10,11/09/2015 10:00,29.00000,ug/m3,R
CT4,PM10,11/09/2015 11:00,33.00000,ug/m3,R
CT4,PM10,11/09/2015 12:00,31.00000,ug/m3,R
CT4,PM10,11/09/2015 13:00,28.00000,ug/m3,R
CT4,PM10,11/09/2015 14:00,29.00000,ug/m3,R
CT4,PM10,11/09/2015 15:00,20.00000,ug/m3,R
CT4,PM10,11/09/2015 16:00,19.00000,ug/m3,R
CT4,PM10,11/09/2015 17:00,19.00000,ug/m3,R
CT4,PM10,11/09/2015 18:00,35.00000,ug/m3,R
CT4,PM10,11/09/2015 19:00,44.00000,ug/m3,R
CT4,PM10,11/09/2015 20:00,37.00000,ug/m3,R
CT4,PM10,11/09/2015 21:00,42.00000,ug/m3,R
CT4,PM10,11/09/2015 22:00,42.00000,ug/m3,R
CT4,PM10,11/09/2015 23:00,37.00000,ug/m3,R
CT4,PM10,12/09/2015 00:00,38.00000,ug/m3,R
CT4,PM10,12/09/2015 01:00,27.00000,ug/m3,R
CT4,PM10,12/09/2015 02:00,23.00000,ug/m3,R
CT4,PM10,12/09/2015 03:00,20.00000,ug/m3,R
CT4,PM10,12/09/2015 04:00,22.00000,ug/m3,R
CT4,PM10,12/09/2015 05:00,20.00000,ug/m3,R
CT4,PM10,12/09/2015 06:00,17.00000,ug/m3,R
CT4,PM10,12/09/2015 07:00,12.00000,ug/m3,R
CT4,PM10,12/09/2015 08:00,13.00000,ug/m3,R
CT4,PM10,12/09/2015 09:00,14.00000,ug/m3,R
CT4,PM10,12/09/2015 10:00,20.00000,ug/m3,R
CT4,PM10,12/09/2015 11:00,16.00000,ug/m3,R
CT4,PM10,12/09/2015 12:00,17.00000,ug/m3,R
CT4,PM10,12/09/2015 13:00,13.00000,ug/m3,R
CT4,PM10,12/09/2015 14:00,17.00000,ug/m3,R
CT4,PM10,12/09/2015 15:00,15.00000,ug/m3,R
CT4,PM10,12/09/2015 16:00,19.00000,ug/m3,R
CT4,PM10,12/09/2015 17:00,21.00000,ug/m3,R
CT4,PM10,12/09/2015 18:00,17.00000,ug/m3,R
CT4,PM10,12/09/2015 19:00,18.00000,ug/m3,R
CT4,PM10,12/09/2015 20:00,18.00000,ug/m3,R
CT4,PM10,12/09/2015 21:00,24.00000,ug/m3,R
CT4,PM10,12/09/2015 22:00,29.00000,ug/m3,R
CT4,PM10,12/09/2015 23:00,22.00000,ug/m3,R
CT4,PM10,13/09/2015 00:00,19.00000,ug/m3,R
CT4,PM10,13/09/2015 01:00,21.00000,ug/m3,R
CT4,PM10,13/09/2015 02:00,17.00000,ug/m3,R
CT4,PM10,13/09/2015 03:00,18.00000,ug/m3,R
CT4,PM10,13/09/2015 04:00,13.00000,ug/m3,R
CT4,PM10,13/09/2015 05:00,14.00000,ug/m3,R
CT4,PM10,13/09/2015 06:00,16.00000,ug/m3,R
CT4,PM10,13/09/2015 07:00,20.00000,ug/m3,R
CT4,PM10,13/09/2015 08:00,21.00000,ug/m3,R
CT4,PM10,13/09/2015 09:00,22.00000,ug/m3,R
CT4,PM10,13/09/2015 10:00,22.00000,ug/m3,R
CT4,PM10,13/09/2015 11:00,15.00000,ug/m3,R
CT4,PM10,13/09/2015 12:00,15.00000,ug/m3,R
CT4,PM10,13/09/2015 13:00,20.00000,ug/m3,R
CT4,PM10,13/09/2015 14:00,13.00000,ug/m3,R
CT4,PM10,13/09/2015 15:00,8.00000,ug/m3,R
CT4,PM10,13/09/2015 16:00,14.00000,ug/m3,R
CT4,PM10,13/09/2015 17:00,13.00000,ug/m3,R
CT4,PM10,13/09/2015 18:00,15.00000,ug/m3,R
CT4,PM10,13/09/2015 19:00,13.00000,ug/m3,R
CT4,PM10,13/09/2015 20:00,14.00000,ug/m3,R
CT4,PM10,13/09/2015 21:00,11.00000,ug/m3,R
CT4,PM10,13/09/2015 22:00,16.00000,ug/m3,R
CT4,PM10,13/09/2015 23:00,14.00000,ug/m3,R
CT4,PM10,14/09/2015 00:00,20.00000,ug/m3,R
CT4,PM10,14/09/2015 01:00,15.00000,ug/m3,R
CT4,PM10,14/09/2015 02:00,11.00000,ug/m3,R
CT4,PM10,14/09/2015 03:00,14.00000,ug/m3,R
CT4,PM10,14/09/2015 04:00,9.00000,ug/m3,R
CT4,PM10,14/09/2015 05:00,11.00000,ug/m3,R
CT4,PM10,14/09/2015 06:00,15.00000,ug/m3,R
CT4,PM10,14/09/2015 07:00,18.00000,ug/m3,R
CT4,PM10,14/09/2015 08:00,20.00000,ug/m3,R
CT4,PM10,14/09/2015 09:00,16.00000,ug/m3,R
CT4,PM10,14/09/2015 10:00,17.00000,ug/m3,R
CT4,PM10,14/09/2015 11:00,14.00000,ug/m3,R
CT4,PM10,14/09/2015 12:00,16.00000,ug/m3,R
CT4,PM10,14/09/2015 13:00,20.00000,ug/m3,R
CT4,PM10,14/09/2015 14:00,23.00000,ug/m3,R
CT4,PM10,14/09/2015 15:00,20.00000,ug/m3,R
CT4,PM10,14/09/2015 16:00,16.00000,ug/m3,R
CT4,PM10,14/09/2015 17:00,13.00000,ug/m3,R
CT4,PM10,14/09/2015 18:00,13.00000,ug/m3,R
CT4,PM10,14/09/2015 19:00,15.00000,ug/m3,R
CT4,PM10,14/09/2015 20:00,22.00000,ug/m3,R
CT4,PM10,14/09/2015 21:00,22.00000,ug/m3,R
CT4,PM10,14/09/2015 22:00,14.00000,ug/m3,R
CT4,PM10,14/09/2015 23:00,10.00000,ug/m3,R
CT4,PM10,15/09/2015 00:00,11.00000,ug/m3,R
CT4,PM10,15/09/2015 01:00,15.00000,ug/m3,R
CT4,PM10,15/09/2015 02:00,12.00000,ug/m3,R
CT4,PM10,15/09/2015 03:00,14.00000,ug/m3,R
CT4,PM10,15/09/2015 04:00,11.00000,ug/m3,R
CT4,PM10,15/09/2015 05:00,12.00000,ug/m3,R
CT4,PM10,15/09/2015 06:00,10.00000,ug/m3,R
CT4,PM10,15/09/2015 07:00,19.00000,ug/m3,R
CT4,PM10,15/09/2015 08:00,26.00000,ug/m3,R
CT4,PM10,15/09/2015 09:00,50.00000,ug/m3,R
CT4,PM10,15/09/2015 10:00,44.00000,ug/m3,R
CT4,PM10,15/09/2015 11:00,26.00000,ug/m3,R
CT4,PM10,15/09/2015 12:00,27.00000,ug/m3,R
CT4,PM10,15/09/2015 13:00,28.00000,ug/m3,R
CT4,PM10,15/09/2015 14:00,23.00000,ug/m3,R
CT4,PM10,15/09/2015 15:00,29.00000,ug/m3,R
CT4,PM10,15/09/2015 16:00,22.00000,ug/m3,R
CT4,PM10,15/09/2015 17:00,20.00000,ug/m3,R
CT4,PM10,15/09/2015 18:00,21.00000,ug/m3,R
CT4,PM10,15/09/2015 19:00,26.00000,ug/m3,R
CT4,PM10,15/09/2015 20:00,18.00000,ug/m3,R
CT4,PM10,15/09/2015 21:00,18.00000,ug/m3,R
CT4,PM10,15/09/2015 22:00,17.00000,ug/m3,R
CT4,PM10,15/09/2015 23:00,22.00000,ug/m3,R
CT4,PM10,16/09/2015 00:00,29.00000,ug/m3,R
CT4,PM10,16/09/2015 01:00,23.00000,ug/m3,R
CT4,PM10,16/09/2015 02:00,21.00000,ug/m3,R
CT4,PM10,16/09/2015 03:00,22.00000,ug/m3,R
CT4,PM10,16/09/2015 04:00,16.00000,ug/m3,R
CT4,PM10,16/09/2015 05:00,30.00000,ug/m3,R
CT4,PM10,16/09/2015 06:00,25.00000,ug/m3,R
CT4,PM10,16/09/2015 07:00,16.00000,ug/m3,R
CT4,PM10,16/09/2015 08:00,24.00000,ug/m3,R
CT4,PM10,16/09/2015 09:00,30.00000,ug/m3,R
CT4,PM10,16/09/2015 10:00,29.00000,ug/m3,R
CT4,PM10,16/09/2015 11:00,51.00000,ug/m3,R
CT4,PM10,16/09/2015 12:00,48.00000,ug/m3,R
CT4,PM10,16/09/2015 13:00,43.00000,ug/m3,R
CT4,PM10,16/09/2015 14:00,41.00000,ug/m3,R
CT4,PM10,16/09/2015 15:00,35.00000,ug/m3,R
CT4,PM10,16/09/2015 16:00,32.00000,ug/m3,R
CT4,PM10,16/09/2015 17:00,48.00000,ug/m3,R
CT4,PM10,16/09/2015 18:00,26.00000,ug/m3,R
CT4,PM10,16/09/2015 19:00,39.00000,ug/m3,R
CT4,PM10,16/09/2015 20:00,34.00000,ug/m3,R
CT4,PM10,16/09/2015 21:00,44.00000,ug/m3,R
CT4,PM10,16/09/2015 22:00,20.00000,ug/m3,R
CT4,PM10,16/09/2015 23:00,7.00000,ug/m3,R
CT4,PM10,17/09/2015 00:00,3.00000,ug/m3,R
CT4,PM10,17/09/2015 01:00,13.00000,ug/m3,R
CT4,PM10,17/09/2015 02:00,14.00000,ug/m3,R
CT4,PM10,17/09/2015 03:00,13.00000,ug/m3,R
CT4,PM10,17/09/2015 04:00,24.00000,ug/m3,R
CT4,PM10,17/09/2015 05:00,29.00000,ug/m3,R
CT4,PM10,17/09/2015 06:00,26.00000,ug/m3,R
CT4,PM10,17/09/2015 07:00,36.00000,ug/m3,R
CT4,PM10,17/09/2015 08:00,45.00000,ug/m3,R
CT4,PM10,17/09/2015 09:00,37.00000,ug/m3,R
CT4,PM10,17/09/2015 10:00,24.00000,ug/m3,R
CT4,PM10,17/09/2015 11:00,34.00000,ug/m3,R
CT4,PM10,17/09/2015 12:00,36.00000,ug/m3,R
CT4,PM10,17/09/2015 13:00,35.00000,ug/m3,R
CT4,PM10,17/09/2015 14:00,28.00000,ug/m3,R
CT4,PM10,17/09/2015 15:00,27.00000,ug/m3,R
CT4,PM10,17/09/2015 16:00,29.00000,ug/m3,R
CT4,PM10,17/09/2015 17:00,27.00000,ug/m3,R
CT4,PM10,17/09/2015 18:00,25.00000,ug/m3,R
CT4,PM10,17/09/2015 19:00,20.00000,ug/m3,R
CT4,PM10,17/09/2015 20:00,25.00000,ug/m3,R
CT4,PM10,17/09/2015 21:00,16.00000,ug/m3,R
CT4,PM10,17/09/2015 22:00,14.00000,ug/m3,R
CT4,PM10,17/09/2015 23:00,23.00000,ug/m3,R
CT4,PM10,18/09/2015 00:00,15.00000,ug/m3,R
CT4,PM10,18/09/2015 01:00,16.00000,ug/m3,R
CT4,PM10,18/09/2015 02:00,11.00000,ug/m3,R
CT4,PM10,18/09/2015 03:00,16.00000,ug/m3,R
CT4,PM10,18/09/2015 04:00,14.00000,ug/m3,R
CT4,PM10,18/09/2015 05:00,18.00000,ug/m3,R
CT4,PM10,18/09/2015 06:00,19.00000,ug/m3,R
CT4,PM10,18/09/2015 07:00,27.00000,ug/m3,R
CT4,PM10,18/09/2015 08:00,45.00000,ug/m3,R
CT4,PM10,18/09/2015 09:00,39.00000,ug/m3,R
CT4,PM10,18/09/2015 10:00,50.00000,ug/m3,R
CT4,PM10,18/09/2015 11:00,35.00000,ug/m3,R
CT4,PM10,18/09/2015 12:00,31.00000,ug/m3,R
CT4,PM10,18/09/2015 13:00,17.00000,ug/m3,R
CT4,PM10,18/09/2015 14:00,29.00000,ug/m3,R
CT4,PM10,18/09/2015 15:00,39.00000,ug/m3,R
CT4,PM10,18/09/2015 16:00,50.00000,ug/m3,R
CT4,PM10,18/09/2015 17:00,55.00000,ug/m3,R
CT4,PM10,18/09/2015 18:00,60.00000,ug/m3,R
CT4,PM10,18/09/2015 19:00,49.00000,ug/m3,R
CT4,PM10,18/09/2015 20:00,42.00000,ug/m3,R
CT4,PM10,18/09/2015 21:00,46.00000,ug/m3,R
CT4,PM10,18/09/2015 22:00,40.00000,ug/m3,R
CT4,PM10,18/09/2015 23:00,36.00000,ug/m3,R
CT4,PM10,19/09/2015 00:00,20.00000,ug/m3,R
CT4,PM10,19/09/2015 01:00,19.00000,ug/m3,R
CT4,PM10,19/09/2015 02:00,17.00000,ug/m3,R
CT4,PM10,19/09/2015 03:00,15.00000,ug/m3,R
CT4,PM10,19/09/2015 04:00,15.00000,ug/m3,R
CT4,PM10,19/09/2015 05:00,24.00000,ug/m3,R
CT4,PM10,19/09/2015 06:00,24.00000,ug/m3,R
CT4,PM10,19/09/2015 07:00,40.00000,ug/m3,R
CT4,PM10,19/09/2015 08:00,40.00000,ug/m3,R
CT4,PM10,19/09/2015 09:00,31.00000,ug/m3,R
CT4,PM10,19/09/2015 10:00,27.00000,ug/m3,R
CT4,PM10,19/09/2015 11:00,30.00000,ug/m3,R
CT4,PM10,19/09/2015 12:00,31.00000,ug/m3,R
CT4,PM10,19/09/2015 13:00,26.00000,ug/m3,R
CT4,PM10,19/09/2015 14:00,19.00000,ug/m3,R
CT4,PM10,19/09/2015 15:00,25.00000,ug/m3,R
CT4,PM10,19/09/2015 16:00,38.00000,ug/m3,R
CT4,PM10,19/09/2015 17:00,48.00000,ug/m3,R
CT4,PM10,19/09/2015 18:00,43.00000,ug/m3,R
CT4,PM10,19/09/2015 19:00,36.00000,ug/m3,R
CT4,PM10,19/09/2015 20:00,25.00000,ug/m3,R
CT4,PM10,19/09/2015 21:00,29.00000,ug/m3,R
CT4,PM10,19/09/2015 22:00,25.00000,ug/m3,R
CT4,PM10,19/09/2015 23:00,36.00000,ug/m3,R
CT4,PM10,20/09/2015 00:00,35.00000,ug/m3,R
CT4,PM10,20/09/2015 01:00,27.00000,ug/m3,R
CT4,PM10,20/09/2015 02:00,39.00000,ug/m3,R
CT4,PM10,20/09/2015 03:00,21.00000,ug/m3,R
CT4,PM10,20/09/2015 04:00,28.00000,ug/m3,R
CT4,PM10,20/09/2015 05:00,20.00000,ug/m3,R
CT4,PM10,20/09/2015 06:00,25.00000,ug/m3,R
CT4,PM10,20/09/2015 07:00,29.00000,ug/m3,R
CT4,PM10,20/09/2015 08:00,35.00000,ug/m3,R
CT4,PM10,20/09/2015 09:00,28.00000,ug/m3,R
CT4,PM10,20/09/2015 10:00,31.00000,ug/m3,R
CT4,PM10,20/09/2015 11:00,32.00000,ug/m3,R
CT4,PM10,20/09/2015 12:00,20.00000,ug/m3,R
CT4,PM10,20/09/2015 13:00,18.00000,ug/m3,R
CT4,PM10,20/09/2015 14:00,7.00000,ug/m3,R
CT4,PM10,20/09/2015 15:00,19.00000,ug/m3,R
CT4,PM10,20/09/2015 16:00,20.00000,ug/m3,R
CT4,PM10,20/09/2015 17:00,21.00000,ug/m3,R
CT4,PM10,20/09/2015 18:00,17.00000,ug/m3,R
CT4,PM10,20/09/2015 19:00,23.00000,ug/m3,R
CT4,PM10,20/09/2015 20:00,16.00000,ug/m3,R
CT4,PM10,20/09/2015 21:00,24.00000,ug/m3,R
CT4,PM10,20/09/2015 22:00,20.00000,ug/m3,R
CT4,PM10,20/09/2015 23:00,20.00000,ug/m3,R
CT4,PM10,21/09/2015 00:00,18.00000,ug/m3,R
CT4,PM10,21/09/2015 01:00,20.00000,ug/m3,R
CT4,PM10,21/09/2015 02:00,20.00000,ug/m3,R
CT4,PM10,21/09/2015 03:00,13.00000,ug/m3,R
CT4,PM10,21/09/2015 04:00,14.00000,ug/m3,R
CT4,PM10,21/09/2015 05:00,20.00000,ug/m3,R
CT4,PM10,21/09/2015 06:00,25.00000,ug/m3,R
CT4,PM10,21/09/2015 07:00,27.00000,ug/m3,R
CT4,PM10,21/09/2015 08:00,33.00000,ug/m3,R
CT4,PM10,21/09/2015 09:00,24.00000,ug/m3,R
CT4,PM10,21/09/2015 10:00,26.00000,ug/m3,R
CT4,PM10,21/09/2015 11:00,29.00000,ug/m3,R
CT4,PM10,21/09/2015 12:00,22.00000,ug/m3,R
CT4,PM10,21/09/2015 13:00,19.00000,ug/m3,R
CT4,PM10,21/09/2015 14:00,13.00000,ug/m3,R
CT4,PM10,21/09/2015 15:00,19.00000,ug/m3,R
CT4,PM10,21/09/2015 16:00,10.00000,ug/m3,R
CT4,PM10,21/09/2015 17:00,17.00000,ug/m3,R
CT4,PM10,21/09/2015 18:00,28.00000,ug/m3,R
CT4,PM10,21/09/2015 19:00,24.00000,ug/m3,R
CT4,PM10,21/09/2015 20:00,25.00000,ug/m3,R
CT4,PM10,21/09/2015 21:00,25.00000,ug/m3,R
CT4,PM10,21/09/2015 22:00,25.00000,ug/m3,R
CT4,PM10,21/09/2015 23:00,18.00000,ug/m3,R
CT4,PM10,22/09/2015 00:00,14.00000,ug/m3,R
CT4,PM10,22/09/2015 01:00,16.00000,ug/m3,R
CT4,PM10,22/09/2015 02:00,12.00000,ug/m3,R
CT4,PM10,22/09/2015 03:00,15.00000,ug/m3,R
CT4,PM10,22/09/2015 04:00,12.00000,ug/m3,R
CT4,PM10,22/09/2015 05:00,15.00000,ug/m3,R
CT4,PM10,22/09/2015 06:00,34.00000,ug/m3,R
CT4,PM10,22/09/2015 07:00,34.00000,ug/m3,R
CT4,PM10,22/09/2015 08:00,57.00000,ug/m3,R
CT4,PM10,22/09/2015 09:00,30.00000,ug/m3,R
CT4,PM10,22/09/2015 10:00,22.00000,ug/m3,R
CT4,PM10,22/09/2015 11:00,30.00000,ug/m3,R
CT4,PM10,22/09/2015 12:00,27.00000,ug/m3,R
CT4,PM10,22/09/2015 13:00,21.00000,ug/m3,R
CT4,PM10,22/09/2015 14:00,18.00000,ug/m3,R
CT4,PM10,22/09/2015 15:00,12.00000,ug/m3,R
CT4,PM10,22/09/2015 16:00,6.00000,ug/m3,R
CT4,PM10,22/09/2015 17:00,17.00000,ug/m3,R
CT4,PM10,22/09/2015 18:00,29.00000,ug/m3,R
CT4,PM10,22/09/2015 19:00,38.00000,ug/m3,R
CT4,PM10,22/09/2015 20:00,30.00000,ug/m3,R
CT4,PM10,22/09/2015 21:00,31.00000,ug/m3,R
CT4,PM10,22/09/2015 22:00,29.00000,ug/m3,R
CT4,PM10,22/09/2015 23:00,18.00000,ug/m3,R
CT4,PM10,23/09/2015 00:00,12.00000,ug/m3,R
CT4,PM10,23/09/2015 01:00,10.00000,ug/m3,R
CT4,PM10,23/09/2015 02:00,12.00000,ug/m3,R
CT4,PM10,23/09/2015 03:00,7.00000,ug/m3,R
CT4,PM10,23/09/2015 04:00,13.00000,ug/m3,R
CT4,PM10,23/09/2015 05:00,24.00000,ug/m3,R
CT4,PM10,23/09/2015 06:00,,ug/m3,R
CT4,PM10,23/09/2015 07:00,,ug/m3,R
CT4,PM10,23/09/2015 08:00,31.00000,ug/m3,R
CT4,PM10,23/09/2015 09:00,41.00000,ug/m3,R
CT4,PM10,23/09/2015 10:00,30.00000,ug/m3,R
CT4,PM10,23/09/2015 11:00,32.00000,ug/m3,R
CT4,PM10,23/09/2015 12:00,40.00000,ug/m3,R
CT4,PM10,23/09/2015 13:00,27.00000,ug/m3,R
CT4,PM10,23/09/2015 14:00,32.00000,ug/m3,R
CT4,PM10,23/09/2015 15:00,29.00000,ug/m3,R
CT4,PM10,23/09/2015 16:00,29.00000,ug/m3,R
CT4,PM10,23/09/2015 17:00,21.00000,ug/m3,R
CT4,PM10,23/09/2015 18:00,19.00000,ug/m3,R
CT4,PM10,23/09/2015 19:00,23.00000,ug/m3,R
CT4,PM10,23/09/2015 20:00,16.00000,ug/m3,R
CT4,PM10,23/09/2015 21:00,25.00000,ug/m3,R
CT4,PM10,23/09/2015 22:00,18.00000,ug/m3,R
CT4,PM10,23/09/2015 23:00,16.00000,ug/m3,R
CT4,PM10,24/09/2015 00:00,12.00000,ug/m3,R
CT4,PM10,24/09/2015 01:00,12.00000,ug/m3,R
CT4,PM10,24/09/2015 02:00,11.00000,ug/m3,R
CT4,PM10,24/09/2015 03:00,6.00000,ug/m3,R
CT4,PM10,24/09/2015 04:00,10.00000,ug/m3,R
CT4,PM10,24/09/2015 05:00,17.00000,ug/m3,R
CT4,PM10,24/09/2015 06:00,13.00000,ug/m3,R
CT4,PM10,24/09/2015 07:00,19.00000,ug/m3,R
CT4,PM10,24/09/2015 08:00,31.00000,ug/m3,R
CT4,PM10,24/09/2015 09:00,29.00000,ug/m3,R
CT4,PM10,24/09/2015 10:00,34.00000,ug/m3,R
CT4,PM10,24/09/2015 11:00,32.00000,ug/m3,R
CT4,PM10,24/09/2015 12:00,32.00000,ug/m3,R
CT4,PM10,24/09/2015 13:00,30.00000,ug/m3,R
CT4,PM10,24/09/2015 14:00,29.00000,ug/m3,R
CT4,PM10,24/09/2015 15:00,26.00000,ug/m3,R
CT4,PM10,24/09/2015 16:00,25.00000,ug/m3,R
CT4,PM10,24/09/2015 17:00,31.00000,ug/m3,R
CT4,PM10,24/09/2015 18:00,25.00000,ug/m3,R
CT4,PM10,24/09/2015 19:00,30.00000,ug/m3,R
CT4,PM10,24/09/2015 20:00,33.00000,ug/m3,R
CT4,PM10,24/09/2015 21:00,24.00000,ug/m3,R
CT4,PM10,24/09/2015 22:00,21.00000,ug/m3,R
CT4,PM10,24/09/2015 23:00,21.00000,ug/m3,R
CT4,PM10,25/09/2015 00:00,17.00000,ug/m3,R
CT4,PM10,25/09/2015 01:00,14.00000,ug/m3,R
CT4,PM10,25/09/2015 02:00,15.00000,ug/m3,R
CT4,PM10,25/09/2015 03:00,59.00000,ug/m3,R
CT4,PM10,25/09/2015 04:00,20.00000,ug/m3,R
CT4,PM10,25/09/2015 05:00,29.00000,ug/m3,R
CT4,PM10,25/09/2015 06:00,39.00000,ug/m3,R
CT4,PM10,25/09/2015 07:00,39.00000,ug/m3,R
CT4,PM10,25/09/2015 08:00,40.00000,ug/m3,R
CT4,PM10,25/09/2015 09:00,36.00000,ug/m3,R
CT4,PM10,25/09/2015 10:00,34.00000,ug/m3,R
CT4,PM10,25/09/2015 11:00,27.00000,ug/m3,R
